customer_id,customer_segment,province,age_band,tenure_band,digital_engagement_score,synthetic_data_flag
C000440,Middle Market,Eastern Cape,45-54,1-2 Years,63.3,True
C000441,Mass,Western Cape,55-64,1-2 Years,47.0,True
C000442,Middle Market,Limpopo,55-64,3-5 Years,20.2,True
C000443,Mass,Gauteng,25-34,3-5 Years,26.7,True
C000444,SME Owner,Western Cape,35-44,New,17.7,True
C000445,Mass,Gauteng,45-54,3-5 Years,69.2,True
C000446,Mass,Limpopo,25-34,3-5 Years,48.0,True
C000447,Mass,Gauteng,45-54,3-5 Years,66.7,True
C000448,SME Owner,Western Cape,45-54,3-5 Years,55.9,True
C000449,Mass,Gauteng,18-24,1-2 Years,57.5,True
C000450,Affluent,Free State,25-34,3-5 Years,59.1,True
C000451,Middle Market,Gauteng,45-54,3-5 Years,31.8,True
C000452,Affluent,KwaZulu-Natal,18-24,New,38.1,True
C000453,SME Owner,Gauteng,35-44,1-2 Years,50.0,True
C000454,Affluent,Western Cape,18-24,1-2 Years,55.5,True
C000455,SME Owner,Gauteng,55-64,3-5 Years,22.4,True
C000456,Mass,KwaZulu-Natal,35-44,3-5 Years,40.4,True
C000457,Middle Market,Gauteng,25-34,New,34.5,True
C000458,Middle Market,Northern Cape,55-64,New,9.6,True
C000459,Middle Market,Western Cape,25-34,New,67.5,True
C000460,Affluent,KwaZulu-Natal,55-64,3-5 Years,48.3,True
C000461,SME Owner,Gauteng,65+,3-5 Years,69.8,True
C000462,Middle Market,Gauteng,45-54,New,75.1,True
C000463,Middle Market,Limpopo,55-64,3-5 Years,72.1,True
C000464,Middle Market,Eastern Cape,55-64,3-5 Years,29.7,True
C000465,Mass,KwaZulu-Natal,35-44,New,25.6,True
C000466,Mass,Eastern Cape,25-34,New,72.3,True
C000467,Mass,Gauteng,25-34,New,61.0,True
C000468,Mass,North West,25-34,3-5 Years,93.2,True
C000469,Mass,Western Cape,35-44,5+ Years,67.9,True
C000470,Middle Market,Limpopo,18-24,New,40.4,True
C000471,Middle Market,Eastern Cape,35-44,5+ Years,36.3,True
C000472,Affluent,Gauteng,25-34,1-2 Years,49.5,True
C000473,Middle Market,KwaZulu-Natal,55-64,5+ Years,41.5,True
C000474,Mass,North West,25-34,5+ Years,57.3,True
C000475,Mass,Gauteng,45-54,3-5 Years,24.1,True
C000476,Mass,Western Cape,25-34,1-2 Years,43.7,True
C000477,SME Owner,KwaZulu-Natal,35-44,New,53.8,True
C000478,Mass,Western Cape,25-34,New,46.1,True
C000479,Middle Market,Gauteng,35-44,1-2 Years,38.1,True
C000480,Affluent,Eastern Cape,18-24,3-5 Years,30.3,True
C000481,SME Owner,Mpumalanga,35-44,3-5 Years,82.8,True
C000482,Mass,KwaZulu-Natal,35-44,3-5 Years,58.7,True
C000483,Mass,North West,55-64,New,26.9,True
C000484,Mass,Gauteng,18-24,New,22.8,True
C000485,Mass,Gauteng,25-34,5+ Years,42.9,True
C000486,Mass,Gauteng,65+,3-5 Years,55.3,True
C000487,Middle Market,Western Cape,35-44,5+ Years,73.9,True
C000488,Affluent,KwaZulu-Natal,45-54,3-5 Years,86.8,True
C000489,Middle Market,Gauteng,25-34,New,76.8,True
C000490,Middle Market,Western Cape,45-54,3-5 Years,92.4,True
C000491,Mass,Eastern Cape,35-44,5+ Years,56.5,True
C000492,Affluent,KwaZulu-Natal,55-64,3-5 Years,48.6,True
C000493,Middle Market,KwaZulu-Natal,35-44,New,43.3,True
C000494,Affluent,KwaZulu-Natal,45-54,3-5 Years,70.8,True
C000495,SME Owner,Northern Cape,25-34,3-5 Years,65.9,True
C000496,Mass,Eastern Cape,25-34,5+ Years,54.0,True
C000497,Mass,Mpumalanga,25-34,3-5 Years,54.0,True
C000498,Mass,North West,35-44,5+ Years,55.8,True
C000499,Middle Market,Limpopo,35-44,1-2 Years,96.8,True
C000500,SME Owner,Gauteng,45-54,3-5 Years,47.8,True
C000501,Mass,KwaZulu-Natal,55-64,3-5 Years,18.7,True
C000502,Middle Market,Western Cape,18-24,1-2 Years,32.0,True
C000503,Middle Market,Gauteng,45-54,5+ Years,80.6,True
C000504,Mass,KwaZulu-Natal,55-64,New,43.5,True
C000505,Mass,Gauteng,45-54,3-5 Years,84.6,True
C000506,Middle Market,KwaZulu-Natal,45-54,1-2 Years,54.7,True
C000507,Middle Market,Free State,65+,1-2 Years,62.4,True
C000508,Middle Market,Western Cape,55-64,New,47.4,True
C000509,Mass,North West,35-44,New,59.0,True
C000510,Middle Market,Eastern Cape,45-54,New,73.5,True
C000511,Mass,Free State,35-44,3-5 Years,49.6,True
C000512,Affluent,Gauteng,25-34,1-2 Years,11.8,True
C000513,Mass,North West,25-34,3-5 Years,74.1,True
C000514,Mass,Gauteng,35-44,5+ Years,53.6,True
C000515,Middle Market,Limpopo,35-44,New,60.1,True
C000516,Middle Market,Gauteng,35-44,1-2 Years,53.1,True
C000517,Middle Market,Gauteng,45-54,New,44.4,True
C000518,Middle Market,Gauteng,55-64,3-5 Years,12.3,True
C000519,SME Owner,Eastern Cape,25-34,3-5 Years,44.0,True
C000520,Middle Market,Mpumalanga,25-34,New,41.0,True
C000521,Middle Market,KwaZulu-Natal,45-54,3-5 Years,67.5,True
C000522,Middle Market,Eastern Cape,35-44,New,30.9,True
C000523,Mass,Gauteng,65+,3-5 Years,55.2,True
C000524,Middle Market,North West,45-54,5+ Years,57.8,True
C000525,Mass,Western Cape,25-34,5+ Years,15.6,True
C000526,Middle Market,Mpumalanga,25-34,1-2 Years,24.0,True
C000527,Mass,Free State,45-54,New,55.3,True
C000528,SME Owner,Western Cape,25-34,1-2 Years,17.7,True
C000529,Middle Market,Western Cape,25-34,1-2 Years,59.8,True
C000530,Affluent,KwaZulu-Natal,25-34,3-5 Years,47.5,True
C000531,Middle Market,North West,45-54,3-5 Years,4.5,True
C000532,Mass,KwaZulu-Natal,45-54,New,46.2,True
C000533,Affluent,Limpopo,25-34,New,47.7,True
C000534,Middle Market,North West,45-54,5+ Years,72.3,True
C000535,Middle Market,Western Cape,45-54,1-2 Years,85.8,True
C000536,Middle Market,KwaZulu-Natal,55-64,3-5 Years,87.9,True
C000537,Middle Market,KwaZulu-Natal,25-34,New,56.1,True
C000538,Affluent,Gauteng,25-34,New,33.4,True
C000539,Middle Market,Free State,55-64,1-2 Years,53.8,True
C000540,Mass,Gauteng,35-44,1-2 Years,56.4,True
C000541,Middle Market,Eastern Cape,55-64,1-2 Years,80.4,True
C000542,Middle Market,KwaZulu-Natal,45-54,5+ Years,23.9,True
C000543,SME Owner,Limpopo,18-24,5+ Years,45.6,True
C000544,Mass,KwaZulu-Natal,35-44,1-2 Years,86.0,True
C000545,Middle Market,KwaZulu-Natal,25-34,3-5 Years,36.6,True
C000546,Affluent,Gauteng,45-54,New,83.8,True
C000547,Middle Market,Free State,25-34,New,97.4,True
C000548,Middle Market,Western Cape,55-64,New,89.9,True
C000549,Middle Market,KwaZulu-Natal,45-54,New,25.5,True
C000550,Mass,Limpopo,35-44,1-2 Years,41.6,True
C000551,Middle Market,Western Cape,35-44,New,40.0,True
C000552,Mass,Gauteng,65+,1-2 Years,87.3,True
C000553,Mass,Gauteng,55-64,New,66.9,True
C000554,Middle Market,KwaZulu-Natal,55-64,3-5 Years,57.8,True
C000555,Middle Market,Gauteng,55-64,5+ Years,67.7,True
C000556,Affluent,Western Cape,35-44,1-2 Years,50.8,True
C000557,Mass,Gauteng,25-34,1-2 Years,36.3,True
C000558,Mass,Western Cape,25-34,New,19.8,True
C000559,SME Owner,Western Cape,65+,5+ Years,79.3,True
C000560,Mass,KwaZulu-Natal,65+,5+ Years,68.8,True
C000561,Mass,KwaZulu-Natal,25-34,1-2 Years,65.1,True
C000562,Mass,KwaZulu-Natal,25-34,New,23.7,True
C000563,Middle Market,Western Cape,45-54,3-5 Years,62.1,True
C000564,Affluent,Mpumalanga,35-44,New,29.5,True
C000565,Middle Market,KwaZulu-Natal,35-44,New,55.7,True
C000566,Middle Market,Limpopo,55-64,1-2 Years,3.1,True
C000567,Mass,KwaZulu-Natal,35-44,3-5 Years,60.7,True
C000568,Mass,Western Cape,35-44,3-5 Years,61.7,True
C000569,Middle Market,Eastern Cape,45-54,1-2 Years,61.1,True
C000570,Mass,Gauteng,35-44,1-2 Years,73.4,True
C000571,Mass,North West,35-44,3-5 Years,61.6,True
C000572,Mass,KwaZulu-Natal,45-54,5+ Years,32.5,True
C000573,Mass,Gauteng,55-64,5+ Years,62.0,True
C000574,Middle Market,Western Cape,65+,1-2 Years,23.9,True
C000575,Middle Market,Eastern Cape,45-54,1-2 Years,46.0,True
C000576,Mass,Gauteng,25-34,5+ Years,40.8,True
C000577,Middle Market,Gauteng,55-64,3-5 Years,24.0,True
C000578,Middle Market,Mpumalanga,45-54,New,55.2,True
C000579,Middle Market,Western Cape,35-44,3-5 Years,47.4,True
C000580,Affluent,Gauteng,45-54,1-2 Years,81.3,True
C000581,Middle Market,Gauteng,35-44,3-5 Years,77.9,True
C000582,Affluent,KwaZulu-Natal,55-64,5+ Years,64.4,True
C000583,Mass,KwaZulu-Natal,25-34,1-2 Years,46.2,True
C000584,Mass,KwaZulu-Natal,35-44,1-2 Years,29.4,True
C000585,Mass,North West,45-54,1-2 Years,86.4,True
C000586,Middle Market,Gauteng,25-34,1-2 Years,51.3,True
C000587,Mass,Gauteng,35-44,1-2 Years,65.0,True
C000588,Mass,Gauteng,35-44,3-5 Years,72.9,True
C000589,Middle Market,Western Cape,35-44,New,46.3,True
C000590,Mass,Gauteng,25-34,5+ Years,8.3,True
C000591,Mass,Western Cape,18-24,5+ Years,49.3,True
C000592,Mass,Free State,45-54,New,33.2,True
C000593,Middle Market,Gauteng,35-44,New,11.9,True
C000594,Mass,Mpumalanga,65+,3-5 Years,66.8,True
C000595,Mass,Mpumalanga,25-34,5+ Years,78.0,True
C000596,Mass,KwaZulu-Natal,18-24,New,16.7,True
C000597,Middle Market,Limpopo,35-44,5+ Years,68.8,True
C000598,Affluent,Eastern Cape,18-24,5+ Years,52.3,True
C000599,Middle Market,Western Cape,25-34,5+ Years,35.4,True
C000600,Middle Market,KwaZulu-Natal,45-54,3-5 Years,49.5,True
C000601,Affluent,Gauteng,35-44,5+ Years,61.4,True
C000602,SME Owner,Western Cape,25-34,New,89.3,True
C000603,Middle Market,Limpopo,45-54,5+ Years,46.5,True
C000604,Affluent,KwaZulu-Natal,25-34,3-5 Years,71.1,True
C000605,Affluent,Western Cape,25-34,1-2 Years,59.2,True
C000606,Middle Market,KwaZulu-Natal,25-34,5+ Years,30.0,True
C000607,Middle Market,North West,65+,3-5 Years,55.4,True
C000608,Mass,Gauteng,25-34,3-5 Years,77.7,True
C000609,Mass,Western Cape,35-44,1-2 Years,73.8,True
C000610,Middle Market,Gauteng,25-34,3-5 Years,23.4,True
C000611,Middle Market,North West,45-54,1-2 Years,35.9,True
C000612,Mass,KwaZulu-Natal,25-34,3-5 Years,40.6,True
C000613,Middle Market,Gauteng,25-34,3-5 Years,47.5,True
C000614,Middle Market,KwaZulu-Natal,35-44,3-5 Years,75.9,True
C000615,Affluent,Western Cape,45-54,5+ Years,48.1,True
C000616,Mass,Gauteng,35-44,New,30.1,True
C000617,Mass,Limpopo,35-44,3-5 Years,37.1,True
C000618,Middle Market,Eastern Cape,65+,3-5 Years,47.8,True
C000619,Affluent,Gauteng,25-34,3-5 Years,69.6,True
C000620,SME Owner,North West,35-44,1-2 Years,8.1,True
C000621,Affluent,Gauteng,25-34,1-2 Years,20.7,True
C000622,Affluent,Gauteng,35-44,1-2 Years,60.5,True
C000623,Mass,Western Cape,35-44,1-2 Years,32.6,True
C000624,Mass,Gauteng,45-54,1-2 Years,78.9,True
C000625,Mass,KwaZulu-Natal,35-44,3-5 Years,24.4,True
C000626,Middle Market,Gauteng,25-34,1-2 Years,42.5,True
C000627,Affluent,Gauteng,65+,New,67.1,True
C000628,Mass,Northern Cape,25-34,New,48.2,True
C000629,Middle Market,Western Cape,25-34,3-5 Years,57.2,True
C000630,Mass,Western Cape,55-64,New,81.2,True
C000631,Mass,Gauteng,45-54,1-2 Years,52.7,True
C000632,Mass,Limpopo,55-64,New,28.0,True
C000633,Mass,Gauteng,25-34,New,65.9,True
C000634,SME Owner,Gauteng,18-24,5+ Years,80.0,True
C000635,Mass,Mpumalanga,35-44,New,14.3,True
C000636,Affluent,Gauteng,25-34,New,42.0,True
C000637,Middle Market,Limpopo,45-54,New,70.3,True
C000638,Mass,KwaZulu-Natal,25-34,5+ Years,75.1,True
C000639,Mass,Limpopo,18-24,5+ Years,45.8,True
C000640,Affluent,Gauteng,35-44,3-5 Years,45.3,True
C000641,Mass,North West,25-34,3-5 Years,36.3,True
C000642,Affluent,Gauteng,25-34,5+ Years,52.5,True
C000643,Mass,Gauteng,25-34,1-2 Years,37.7,True
C000644,Middle Market,Eastern Cape,25-34,3-5 Years,34.5,True
C000645,Affluent,Gauteng,35-44,New,90.5,True
C000646,Mass,Western Cape,35-44,1-2 Years,48.1,True
C000647,Mass,KwaZulu-Natal,35-44,3-5 Years,77.3,True
C000648,SME Owner,Gauteng,35-44,1-2 Years,77.8,True
C000649,Mass,Gauteng,25-34,New,69.7,True
C000650,Middle Market,Western Cape,18-24,New,11.0,True
C000651,Middle Market,Western Cape,65+,5+ Years,64.9,True
C000652,Mass,KwaZulu-Natal,25-34,3-5 Years,25.7,True
C000653,Middle Market,Eastern Cape,55-64,3-5 Years,26.1,True
C000654,Middle Market,Western Cape,18-24,3-5 Years,29.7,True
C000655,Mass,Western Cape,45-54,New,67.2,True
C000656,Affluent,Gauteng,35-44,3-5 Years,75.5,True
C000657,Mass,Western Cape,35-44,3-5 Years,36.8,True
C000658,Mass,Gauteng,35-44,New,79.2,True
C000659,Middle Market,KwaZulu-Natal,55-64,New,74.7,True
C000660,SME Owner,Gauteng,45-54,New,7.0,True
C000661,Mass,Eastern Cape,45-54,3-5 Years,79.5,True
C000662,Mass,Gauteng,55-64,3-5 Years,18.8,True
C000663,Middle Market,Gauteng,18-24,3-5 Years,28.0,True
C000664,Affluent,Gauteng,45-54,5+ Years,27.3,True
C000665,Mass,Western Cape,65+,1-2 Years,12.6,True
C000666,Mass,Eastern Cape,65+,1-2 Years,21.8,True
C000667,Middle Market,Eastern Cape,25-34,1-2 Years,74.7,True
C000668,Mass,North West,55-64,1-2 Years,12.9,True
C000669,Mass,Western Cape,18-24,New,75.5,True
C000670,Mass,Gauteng,45-54,New,21.5,True
C000671,Mass,Limpopo,45-54,1-2 Years,47.1,True
C000672,Middle Market,Eastern Cape,35-44,New,62.7,True
C000673,Affluent,Gauteng,25-34,New,67.5,True
C000674,Middle Market,Gauteng,25-34,3-5 Years,34.4,True
C000675,Middle Market,Western Cape,25-34,New,60.8,True
C000676,SME Owner,Western Cape,25-34,New,87.9,True
C000677,Mass,KwaZulu-Natal,25-34,3-5 Years,60.0,True
C000678,Mass,Gauteng,35-44,New,67.0,True
C000679,Affluent,North West,35-44,3-5 Years,73.7,True
C000680,Mass,KwaZulu-Natal,35-44,1-2 Years,10.8,True
C000681,Middle Market,Eastern Cape,45-54,1-2 Years,70.1,True
C000682,Middle Market,Gauteng,25-34,New,79.0,True
C000683,Mass,KwaZulu-Natal,55-64,New,63.6,True
C000684,Middle Market,Limpopo,35-44,3-5 Years,44.3,True
C000685,Mass,Gauteng,25-34,1-2 Years,45.3,True
C000686,Mass,KwaZulu-Natal,25-34,3-5 Years,73.5,True
C000687,Middle Market,Gauteng,55-64,5+ Years,62.7,True
C000688,Mass,Western Cape,35-44,5+ Years,61.7,True
C000689,Middle Market,Free State,25-34,5+ Years,66.1,True
C000690,Affluent,Eastern Cape,65+,New,53.0,True
C000691,Affluent,Eastern Cape,35-44,3-5 Years,39.9,True
C000692,Mass,Gauteng,45-54,New,67.4,True
C000693,Mass,Limpopo,25-34,3-5 Years,76.9,True
C000694,Mass,KwaZulu-Natal,35-44,1-2 Years,64.1,True
C000695,Mass,Gauteng,25-34,5+ Years,50.8,True
C000696,SME Owner,Limpopo,25-34,1-2 Years,67.3,True
C000697,Mass,Gauteng,55-64,5+ Years,50.6,True
C000698,Mass,Gauteng,25-34,New,39.3,True
C000699,Affluent,Limpopo,25-34,New,64.5,True
C000700,Mass,Gauteng,35-44,3-5 Years,36.1,True
C000701,Mass,Gauteng,45-54,3-5 Years,35.6,True
C000702,Mass,Gauteng,25-34,New,71.1,True
C000703,Middle Market,Mpumalanga,25-34,New,14.6,True
C000704,Middle Market,Gauteng,18-24,5+ Years,84.1,True
C000705,Mass,Western Cape,55-64,1-2 Years,21.4,True
C000706,Affluent,Gauteng,45-54,3-5 Years,79.5,True
C000707,Affluent,Western Cape,45-54,New,70.7,True
C000708,Affluent,Gauteng,45-54,New,42.1,True
C000709,Mass,Mpumalanga,55-64,3-5 Years,24.2,True
C000710,Mass,Eastern Cape,25-34,1-2 Years,63.8,True
C000711,Affluent,Mpumalanga,45-54,3-5 Years,30.4,True
C000712,Mass,Eastern Cape,25-34,New,42.0,True
C000713,Middle Market,Western Cape,65+,New,44.5,True
C000714,Middle Market,Gauteng,35-44,1-2 Years,82.1,True
C000715,Mass,KwaZulu-Natal,45-54,1-2 Years,37.5,True
C000716,Middle Market,Western Cape,35-44,5+ Years,93.9,True
C000717,Affluent,KwaZulu-Natal,35-44,New,29.4,True
C000718,Middle Market,Gauteng,45-54,3-5 Years,62.2,True
C000719,Middle Market,Eastern Cape,25-34,5+ Years,85.8,True
C000720,Affluent,Gauteng,35-44,1-2 Years,57.6,True
C000721,Middle Market,Western Cape,18-24,3-5 Years,57.3,True
C000722,Middle Market,North West,55-64,3-5 Years,77.9,True
C000723,Affluent,Gauteng,25-34,1-2 Years,92.6,True
C000724,Middle Market,Gauteng,45-54,3-5 Years,85.0,True
C000725,Mass,Gauteng,55-64,5+ Years,39.3,True
C000726,Mass,Western Cape,45-54,1-2 Years,64.0,True
C000727,Mass,KwaZulu-Natal,35-44,New,11.3,True
C000728,Middle Market,Northern Cape,35-44,5+ Years,48.5,True
C000729,Middle Market,Limpopo,35-44,New,43.0,True
C000730,Middle Market,Eastern Cape,18-24,New,7.1,True
C000731,Mass,Eastern Cape,45-54,1-2 Years,75.9,True
C000732,Middle Market,Gauteng,65+,3-5 Years,74.3,True
C000733,Affluent,Mpumalanga,45-54,5+ Years,46.0,True
C000734,Mass,KwaZulu-Natal,55-64,3-5 Years,66.9,True
C000735,Middle Market,Gauteng,55-64,3-5 Years,82.8,True
C000736,Middle Market,North West,35-44,1-2 Years,77.5,True
C000737,Middle Market,Western Cape,35-44,3-5 Years,9.8,True
C000738,Mass,Gauteng,35-44,1-2 Years,21.3,True
C000739,Middle Market,Eastern Cape,25-34,5+ Years,68.0,True
C000740,SME Owner,Gauteng,18-24,1-2 Years,60.3,True
C000741,Middle Market,Gauteng,18-24,3-5 Years,39.5,True
C000742,Affluent,Gauteng,35-44,1-2 Years,59.0,True
C000743,SME Owner,KwaZulu-Natal,35-44,3-5 Years,39.0,True
C000744,Mass,Gauteng,18-24,3-5 Years,89.3,True
C000745,Middle Market,Gauteng,25-34,New,34.3,True
C000746,Middle Market,Western Cape,45-54,1-2 Years,39.3,True
C000747,SME Owner,Gauteng,35-44,1-2 Years,31.3,True
C000748,Mass,KwaZulu-Natal,45-54,1-2 Years,45.1,True
C000749,Mass,Western Cape,25-34,New,29.1,True
C000750,Affluent,Gauteng,35-44,5+ Years,57.4,True
C000751,Mass,Gauteng,25-34,1-2 Years,23.6,True
C000752,Middle Market,Gauteng,65+,1-2 Years,6.1,True
C000753,Mass,Western Cape,55-64,1-2 Years,75.4,True
C000754,SME Owner,Limpopo,25-34,1-2 Years,78.7,True
C000755,Affluent,Gauteng,25-34,5+ Years,39.5,True
C000756,Mass,Gauteng,25-34,3-5 Years,16.3,True
C000757,Middle Market,Gauteng,25-34,1-2 Years,72.6,True
C000758,Mass,KwaZulu-Natal,45-54,3-5 Years,62.0,True
C000759,Middle Market,Gauteng,25-34,1-2 Years,10.4,True
C000760,Middle Market,KwaZulu-Natal,25-34,New,70.2,True
C000761,Affluent,Eastern Cape,35-44,1-2 Years,73.4,True
C000762,Mass,Gauteng,45-54,1-2 Years,62.3,True
C000763,Mass,Western Cape,25-34,3-5 Years,75.2,True
C000764,Middle Market,North West,25-34,New,49.5,True
C000765,Middle Market,Gauteng,18-24,1-2 Years,52.4,True
C000766,Middle Market,KwaZulu-Natal,18-24,New,67.9,True
C000767,Mass,KwaZulu-Natal,25-34,3-5 Years,21.7,True
C000768,Mass,Gauteng,45-54,New,34.9,True
C000769,Affluent,Free State,65+,1-2 Years,40.6,True
C000770,Mass,Gauteng,25-34,1-2 Years,25.8,True
C000771,Mass,Gauteng,25-34,1-2 Years,24.0,True
C000772,SME Owner,KwaZulu-Natal,25-34,3-5 Years,57.6,True
C000773,Mass,Mpumalanga,18-24,New,71.6,True
C000774,Middle Market,Gauteng,55-64,5+ Years,47.1,True
C000775,Mass,KwaZulu-Natal,35-44,3-5 Years,58.8,True
C000776,Affluent,Gauteng,25-34,3-5 Years,59.6,True
C000777,Middle Market,KwaZulu-Natal,25-34,1-2 Years,34.7,True
C000778,Affluent,Western Cape,25-34,New,65.6,True
C000779,Mass,Western Cape,25-34,3-5 Years,44.8,True
C000780,Middle Market,North West,45-54,1-2 Years,42.5,True
C000781,Middle Market,Eastern Cape,45-54,1-2 Years,44.7,True
C000782,Mass,Gauteng,25-34,3-5 Years,47.1,True
C000783,Mass,Northern Cape,25-34,3-5 Years,32.4,True
C000784,Mass,Gauteng,55-64,3-5 Years,53.1,True
C000785,SME Owner,Eastern Cape,35-44,1-2 Years,58.1,True
C000786,Middle Market,Eastern Cape,25-34,5+ Years,57.3,True
C000787,Middle Market,Limpopo,45-54,3-5 Years,43.3,True
C000788,Middle Market,Western Cape,55-64,1-2 Years,50.2,True
C000789,Middle Market,Eastern Cape,25-34,New,80.0,True
C000790,Middle Market,KwaZulu-Natal,45-54,1-2 Years,81.7,True
C000791,Middle Market,Western Cape,55-64,New,45.1,True
C000792,Middle Market,Mpumalanga,25-34,New,39.3,True
C000793,Mass,Gauteng,55-64,3-5 Years,30.7,True
C000794,Affluent,Gauteng,35-44,1-2 Years,32.5,True
C000795,Affluent,KwaZulu-Natal,25-34,5+ Years,54.2,True
C000796,Mass,Gauteng,45-54,New,92.9,True
C000797,Middle Market,Limpopo,25-34,3-5 Years,66.4,True
C000798,Mass,Western Cape,25-34,3-5 Years,51.8,True
C000799,SME Owner,Western Cape,45-54,5+ Years,73.9,True
C000800,Affluent,Eastern Cape,35-44,5+ Years,83.1,True
C000801,Affluent,Mpumalanga,18-24,5+ Years,85.1,True
C000802,Mass,Eastern Cape,55-64,New,39.0,True
C000803,Mass,Gauteng,18-24,1-2 Years,34.7,True
C000804,Mass,Western Cape,25-34,5+ Years,28.5,True
C000805,Mass,Eastern Cape,45-54,5+ Years,71.1,True
C000806,Mass,Mpumalanga,45-54,5+ Years,58.1,True
C000807,Mass,KwaZulu-Natal,35-44,3-5 Years,52.0,True
C000808,SME Owner,KwaZulu-Natal,35-44,5+ Years,55.5,True
C000809,Mass,Western Cape,65+,1-2 Years,17.6,True
C000810,Mass,Western Cape,25-34,1-2 Years,29.4,True
C000811,Affluent,Western Cape,35-44,5+ Years,70.4,True
C000812,Middle Market,Gauteng,45-54,1-2 Years,52.0,True
C000813,Middle Market,Gauteng,55-64,5+ Years,54.1,True
C000814,Middle Market,KwaZulu-Natal,45-54,1-2 Years,79.5,True
C000815,Affluent,Western Cape,25-34,3-5 Years,66.9,True
C000816,Middle Market,Gauteng,45-54,1-2 Years,79.5,True
C000817,Middle Market,Mpumalanga,45-54,3-5 Years,32.8,True
C000818,Middle Market,Gauteng,45-54,5+ Years,37.7,True
C000819,Middle Market,Eastern Cape,25-34,3-5 Years,41.6,True
C000820,Mass,Free State,55-64,5+ Years,23.2,True
C000821,Middle Market,Limpopo,45-54,1-2 Years,81.2,True
C000822,Mass,Limpopo,55-64,New,22.7,True
C000823,Middle Market,Free State,55-64,5+ Years,81.9,True
C000824,Mass,Western Cape,25-34,5+ Years,67.6,True
C000825,Mass,KwaZulu-Natal,45-54,1-2 Years,67.5,True
C000826,Mass,Limpopo,45-54,5+ Years,14.4,True
C000827,Affluent,Western Cape,45-54,3-5 Years,50.5,True
C000828,Mass,KwaZulu-Natal,35-44,1-2 Years,59.9,True
C000829,Middle Market,Gauteng,25-34,New,25.9,True
C000830,Affluent,KwaZulu-Natal,35-44,5+ Years,63.8,True
C000831,Mass,Gauteng,25-34,5+ Years,69.6,True
C000832,Middle Market,KwaZulu-Natal,55-64,New,51.8,True
C000833,Mass,Western Cape,35-44,New,46.6,True
C000834,Mass,Gauteng,35-44,1-2 Years,66.0,True
C000835,Middle Market,Western Cape,18-24,5+ Years,65.7,True
C000836,Affluent,Eastern Cape,25-34,5+ Years,61.2,True
C000837,Mass,Mpumalanga,25-34,1-2 Years,43.4,True
C000838,Middle Market,Gauteng,25-34,5+ Years,62.8,True
C000839,Mass,Gauteng,35-44,1-2 Years,53.3,True
C000840,Middle Market,Eastern Cape,45-54,3-5 Years,49.2,True
C000841,Middle Market,KwaZulu-Natal,55-64,3-5 Years,91.7,True
C000842,Middle Market,Gauteng,45-54,New,91.7,True
C000843,Middle Market,KwaZulu-Natal,35-44,New,31.2,True
C000844,Mass,Limpopo,25-34,New,44.4,True
C000845,Middle Market,Gauteng,55-64,5+ Years,13.6,True
C000846,Middle Market,Western Cape,25-34,1-2 Years,25.6,True
C000847,Middle Market,Gauteng,45-54,1-2 Years,65.6,True
C000848,Mass,North West,45-54,1-2 Years,61.8,True
C000849,Middle Market,Free State,18-24,5+ Years,23.5,True
C000850,Mass,Western Cape,45-54,New,77.9,True
C000851,Mass,Northern Cape,65+,5+ Years,96.4,True
C000852,Mass,Gauteng,45-54,3-5 Years,54.1,True
C000853,Middle Market,Eastern Cape,35-44,3-5 Years,30.9,True
C000854,Middle Market,Eastern Cape,35-44,1-2 Years,5.5,True
C000855,Mass,Limpopo,25-34,New,85.4,True
C000856,Affluent,Eastern Cape,25-34,5+ Years,60.8,True
